,Date,open,close
0,2004-10-08,11.736556735606484,11.73
1,2004-10-11,11.863445610160133,11.87
2,2004-10-12,11.710340782122907,11.73
3,2004-10-13,11.580739678899082,11.43
4,2004-10-14,11.352097617664148,11.28
5,2004-10-15,11.37135088723526,11.45
6,2004-10-18,11.342782608695654,11.31
7,2004-10-19,11.45214985590778,11.38
8,2004-10-20,11.22344424985406,11.23
9,2004-10-21,11.188508415554264,11.3
10,2004-10-22,11.314298297122724,11.17
11,2004-10-25,11.096554373522457,11.09
12,2004-10-26,11.098884997081145,11.23
13,2004-10-27,11.206892523364486,11.22
14,2004-10-28,11.322240663900416,11.06
15,2004-10-29,11.197552447552448,11.25
16,2004-11-01,11.262778750729714,11.23
17,2004-11-02,11.433118897185526,11.42
18,2004-11-03,11.534426229508195,11.6
19,2004-11-04,11.518221343873517,11.61
20,2004-11-05,11.62377602701182,11.65
21,2004-11-08,11.64553480475382,11.58
22,2004-11-09,11.66655424395728,11.66
23,2004-11-10,11.854104683195592,11.9
24,2004-11-11,11.857533039647576,11.91
25,2004-11-12,11.90884531590414,12.04
26,2004-11-15,12.130657327586208,12.17
27,2004-11-16,11.972453245324534,11.92
28,2004-11-17,12.03099240780911,12.09
29,2004-11-18,12.05,12.05
30,2004-11-19,11.994873208379271,11.89
31,2004-11-22,11.917889557135046,11.99
32,2004-11-23,12.107224622030238,12.14
33,2004-11-24,12.171682692307693,12.27
34,2004-11-26,12.255877616747185,12.21
35,2004-11-29,12.27862513426423,12.2
36,2004-11-30,12.24243010752688,12.19
37,2004-12-01,12.235090329436767,12.34
38,2004-12-02,12.42870419543282,12.35
39,2004-12-03,12.333106382978723,12.32
40,2004-12-06,12.339659574468085,12.32
41,2004-12-07,12.251773584905662,12.16
42,2004-12-08,12.02,12.02
43,2004-12-09,12.006553795740034,12.0
44,2004-12-10,11.849344808439756,11.81
45,2004-12-13,11.803442531926708,11.81
46,2004-12-14,11.919316050744625,11.88
47,2004-12-15,12.09,12.09
48,2004-12-16,12.049355543418898,12.01
49,2004-12-17,12.01934318555008,11.98
50,2004-12-20,12.216229155459924,12.19
51,2004-12-21,12.183446236559138,12.19
52,2004-12-22,12.185584415584414,12.12
53,2004-12-23,12.153792361484667,12.18
54,2004-12-27,12.17899405083829,12.12
55,2004-12-28,12.12722371967655,12.16
56,2004-12-29,12.15966522678186,12.14
57,2004-12-30,12.036208401527553,12.01
58,2004-12-31,12.106890210924824,12.12
59,2005-01-03,12.122116430903157,12.05
60,2005-01-04,11.97563758389262,11.72
61,2005-01-05,11.5810818546079,11.45
62,2005-01-06,11.463441966838197,11.47
63,2005-01-07,11.458326601269476,11.36
64,2005-01-10,11.45,11.45
65,2005-01-11,11.399330640507792,11.36
66,2005-01-12,11.490324786324784,11.51
67,2005-01-13,11.558005730659026,11.44
68,2005-01-14,11.396885057471266,11.41
69,2005-01-18,11.62376126126126,11.65
70,2005-01-19,11.711412429378532,11.6
71,2005-01-20,11.592766439909298,11.56
72,2005-01-21,11.525560640732266,11.46
73,2005-01-24,11.44898158803222,11.39
74,2005-01-25,11.579340909090908,11.54
75,2005-01-26,11.739349775784753,11.7
76,2005-01-27,11.739349775784753,11.7
77,2005-01-28,11.748339898705686,11.65
78,2005-01-31,11.83344407530454,11.84
79,2005-02-01,11.775871508379888,11.73
80,2005-02-02,11.77932998324958,11.74
81,2005-02-03,11.693445378151258,11.7
82,2005-02-04,11.80132450331126,11.88
83,2005-02-07,12.053767643865362,12.08
84,2005-02-08,12.14688948787062,12.16
85,2005-02-09,12.201124388919066,12.07
86,2005-02-10,12.130657327586208,12.17
87,2005-02-11,12.168213903743316,12.26
88,2005-02-14,12.276883671291356,12.29
89,2005-02-15,12.226555793991416,12.22
90,2005-02-16,12.186888769478774,12.2
91,2005-02-17,12.197981551817689,12.08
92,2005-02-18,12.207220139260846,12.24
93,2005-02-22,12.302095391211148,12.23
94,2005-02-23,12.27966844919786,12.26
95,2005-02-24,12.290971853425384,12.35
96,2005-02-25,12.550982839313573,12.61
97,2005-02-28,12.715204981837053,12.63
98,2005-03-01,12.678383733055265,12.58
99,2005-03-02,12.438352816153028,12.34
100,2005-03-03,12.43311510031679,12.42
101,2005-03-04,12.257894736842106,12.33
102,2005-03-07,12.340677607199575,12.38
103,2005-03-08,12.479673684210528,12.46
104,2005-03-09,12.485200845665965,12.4
105,2005-03-10,12.402105263157898,12.33
106,2005-03-11,12.406214928533617,12.38
107,2005-03-14,12.406214928533617,12.38
108,2005-03-15,12.340393107162088,12.17
109,2005-03-16,12.26175013462574,12.17
110,2005-03-17,12.25888888888889,12.39
111,2005-03-18,12.36621348911312,12.34
112,2005-03-21,12.431747211895912,12.34
113,2005-03-22,12.302510869565218,12.06
114,2005-03-23,12.048326933625887,11.95
115,2005-03-24,12.01967213114754,12.0
116,2005-03-28,12.049031728665208,11.99
117,2005-03-29,11.911444444444449,11.8
118,2005-03-30,11.831342872867364,11.91
119,2005-03-31,11.93,11.93
120,2005-04-01,12.058686371100166,11.98
121,2005-04-04,12.016888283378744,12.03
122,2005-04-05,12.078645548880392,12.0
123,2005-04-06,12.06688382193268,12.08
124,2005-04-07,12.0972339276067,12.13
125,2005-04-08,12.238663072776282,12.16
126,2005-04-11,12.176227738801945,12.15
127,2005-04-12,12.094114470842332,12.14
128,2005-04-13,12.218376623376622,12.12
129,2005-04-14,12.14733187534172,11.99
130,2005-04-15,11.94804054054054,11.64
131,2005-04-18,11.465857787810384,11.61
132,2005-04-19,11.68446737311768,11.75
133,2005-04-20,11.742798634812289,11.52
134,2005-04-21,11.634548458149778,11.91
135,2005-04-22,11.968370165745856,11.87
136,2005-04-25,11.9144280240832,11.98
137,2005-04-26,11.990664850136238,12.03
138,2005-04-27,11.991456953642384,11.88
139,2005-04-28,11.931782945736437,11.84
140,2005-04-29,11.932646420824293,12.09
141,2005-05-02,12.031321061180291,12.11
142,2005-05-03,12.045571975916806,11.98
143,2005-05-04,12.015453563714903,12.14
144,2005-05-05,12.21244204851752,12.16
145,2005-05-06,12.20966129032258,12.19
146,2005-05-09,12.233444027852167,12.24
147,2005-05-10,12.2145715835141,12.09
148,2005-05-11,12.077545945945948,12.13
149,2005-05-12,12.13265306122449,11.89
150,2005-05-13,11.9,11.9
151,2005-05-16,11.904410958904108,11.97
152,2005-05-17,11.773448275862068,11.78
153,2005-05-18,11.774440753045406,11.84
154,2005-05-19,11.864116675839297,11.91
155,2005-05-20,11.896890478811226,11.91
156,2005-05-23,11.909674572531715,11.89
157,2005-05-24,11.866209186496954,11.84
158,2005-05-25,11.736886160714285,11.75
159,2005-05-26,11.737232739420936,11.77
160,2005-05-27,11.850672546857773,11.89
161,2005-05-31,11.913772652388795,11.94
162,2005-06-01,11.91,11.91
163,2005-06-02,11.91520221606648,11.83
164,2005-06-03,11.842429127292942,11.79
165,2005-06-06,11.845117937465716,11.95
166,2005-06-07,12.00622879036672,11.98
167,2005-06-08,12.122781995661605,12.09
168,2005-06-09,12.112790445168294,12.08
169,2005-06-10,12.100324675324671,12.12
170,2005-06-13,12.129669734704928,12.11
171,2005-06-14,12.06410395235517,12.11
172,2005-06-15,12.093445287107258,12.1
173,2005-06-16,12.1,12.1
174,2005-06-17,12.104801075268815,12.19
175,2005-06-20,12.242458310919847,12.19
176,2005-06-21,12.26864516129032,12.19
177,2005-06-22,12.392785145888592,12.36
178,2005-06-23,12.381485836451091,12.27
179,2005-06-24,12.37278427205101,12.34
180,2005-06-27,12.436555907172991,12.43
