,Date,open,close
0,2014-10-31,18.42609421000982,18.39
1,2014-11-03,18.489259077526988,18.39
2,2014-11-04,18.22586377097729,18.28
3,2014-11-05,18.510275,18.05
4,2014-11-06,18.124890764647468,18.17
5,2014-11-07,18.18707753479125,18.16
6,2014-11-10,18.193655172413795,18.32
7,2014-11-11,18.670965993100047,18.31
8,2014-11-12,18.279774066797646,18.37
9,2014-11-13,18.4141592920354,18.36
10,2014-11-14,18.431947162426614,18.45
11,2014-11-17,18.582449779519845,18.42
12,2014-11-18,18.59,18.59
13,2014-11-19,18.31,18.31
14,2014-11-20,18.15562130177515,18.3
15,2014-11-21,18.37902259332024,18.37
16,2014-11-24,18.363665202537824,18.49
17,2014-11-25,18.52,18.52
18,2014-11-26,18.52293287937744,18.55
19,2014-11-28,18.53488101019912,18.58
20,2014-12-01,18.29,18.29
21,2014-12-02,18.09,18.09
22,2014-12-03,18.13,18.13
23,2014-12-04,18.163160518444663,18.1
24,2014-12-05,18.222202884137243,18.15
25,2014-12-08,18.12478459199189,17.8
26,2014-12-09,17.66951466127401,17.85
27,2014-12-10,18.079675620881904,17.8
28,2014-12-11,17.91219018715225,17.84
29,2014-12-12,17.879439061703216,17.69
30,2014-12-15,17.724896265560165,17.4
31,2014-12-16,17.199261213720316,17.1
32,2014-12-17,17.19975991649269,17.29
33,2014-12-18,17.903903420523143,17.94
34,2014-12-19,18.21706845238096,18.19
35,2014-12-22,18.36805213969504,18.35
36,2014-12-23,18.40412979351032,18.35
37,2014-12-24,18.63264604810996,18.38
38,2014-12-26,18.41853883495145,18.59
39,2014-12-29,18.46608418991679,18.43
40,2014-12-30,18.57268965517241,18.32
41,2014-12-31,18.36143353174604,18.19
42,2015-01-02,18.94893406048587,18.2
43,2015-01-05,18.38268292682927,17.76
44,2015-01-06,17.862468128505864,17.7
45,2015-01-07,17.89732994923858,17.78
46,2015-01-08,17.989563058589873,18.17
47,2015-01-09,18.13730595893841,18.02
48,2015-01-12,18.703295285359804,18.18
49,2015-01-13,18.28366183091546,18.04
50,2015-01-14,17.99,17.99
51,2015-01-15,17.96805954825462,17.58
52,2015-01-16,18.04298827129016,17.7
53,2015-01-20,17.868778280542987,17.95
54,2015-01-21,18.01737777777777,18.27
55,2015-01-22,18.28630297126157,18.53
56,2015-01-23,18.692205525933108,18.62
57,2015-01-26,18.73,18.73
58,2015-01-27,18.45,18.45
59,2015-01-28,18.44119901719902,18.36
