,Date,open,close
0,2000-05-26,33.340866141732285,33.48
1,2000-05-30,33.965695001054634,34.72
2,2000-05-31,34.83535098781001,34.85
3,2000-06-01,35.54945540484999,35.63
4,2000-06-02,37.248318030865406,37.49
5,2000-06-05,37.39394117647059,37.35
6,2000-06-06,37.9397281553398,37.72
7,2000-06-07,37.489030256012406,37.76
8,2000-06-08,38.1752935458787,37.67
9,2000-06-09,38.04699273977837,38.34
10,2000-06-12,38.45245126993503,37.2
11,2000-06-13,37.09879860031104,37.67
12,2000-06-14,37.98068763430358,37.49
13,2000-06-15,37.25905170731708,37.53
14,2000-06-16,37.69619580145184,37.33
15,2000-06-19,37.53755980861244,38.27
16,2000-06-20,38.32956075299487,38.52
17,2000-06-21,38.19972747918244,38.72
18,2000-06-22,38.842536585365856,37.56
19,2000-06-23,37.91543901001768,37.3
20,2000-06-26,37.45223365030079,37.76
21,2000-06-27,37.82223383280758,37.17
22,2000-06-28,37.33314230769231,38.11
23,2000-06-29,37.92034577065833,37.51
24,2000-06-30,37.53292182662538,37.87
25,2000-07-03,37.77721808815112,38.4
26,2000-07-05,38.18986103068905,37.97
27,2000-07-06,37.97768599771079,38.41
28,2000-07-07,38.425474881516585,38.66
29,2000-07-10,38.63882463740817,38.91
30,2000-07-11,38.83801621723553,38.86
31,2000-07-12,39.0683749306711,39.64
32,2000-07-13,39.67473373871384,39.77
33,2000-07-14,39.9758792119315,39.8
34,2000-07-17,39.83740183486238,39.94
35,2000-07-18,39.67503734129947,39.25
36,2000-07-19,39.11682310469314,38.56
37,2000-07-20,38.92889719626169,39.2
38,2000-07-21,38.980101864309056,38.13
39,2000-07-24,38.3320986931929,37.57
40,2000-07-25,37.869832619696375,37.65
41,2000-07-26,37.374804992199685,37.58
42,2000-07-27,37.50258620689655,36.55
43,2000-07-28,36.76011428571428,35.91
44,2000-07-31,36.08726368159204,36.82
45,2000-08-01,36.5506891025641,36.58
46,2000-08-02,36.368864,36.64
47,2000-08-03,35.931130678407044,36.62
48,2000-08-04,37.04914376742334,36.8
49,2000-08-07,36.93776735092864,37.48
50,2000-08-08,37.36593989393047,37.3
51,2000-08-09,37.58233478432925,37.04
52,2000-08-10,37.03982089552239,36.82
53,2000-08-11,36.44895364756503,37.46
54,2000-08-14,37.34445412311266,37.85
55,2000-08-15,37.76890591239442,37.3
56,2000-08-16,37.46801602814699,37.49
57,2000-08-17,37.61751307379431,37.83
58,2000-08-18,37.96049854510185,37.77
59,2000-08-21,38.01992654165861,37.91
60,2000-08-22,37.930594270228426,37.85
61,2000-08-23,37.80732842186895,37.8
62,2000-08-24,38.00820787160871,38.36
63,2000-08-25,38.388082191780825,38.52
64,2000-08-28,38.699922142043306,38.59
65,2000-08-29,38.67157637321295,38.95
66,2000-08-30,38.91939120631341,39.0
67,2000-08-31,39.14083534883721,39.39
68,2000-09-01,39.57076951467061,39.71
69,2000-09-05,39.657156662330415,39.43
70,2000-09-06,39.61171332586786,39.26
71,2000-09-07,39.43230047811696,39.85
72,2000-09-08,39.6436377245509,39.16
73,2000-09-11,39.35386915887851,39.2
74,2000-09-12,39.43174198387399,39.08
75,2000-09-13,38.903607016234375,39.27
76,2000-09-14,39.44138378779447,39.5
77,2000-09-15,39.2975826875827,38.77
78,2000-09-18,38.93435927216416,37.85
79,2000-09-19,38.08896380952381,38.47
80,2000-09-20,38.464124446156816,38.17
81,2000-09-21,38.229289360031416,37.45
82,2000-09-22,36.77069199457259,37.94
83,2000-09-25,38.362299651567945,37.98
84,2000-09-26,37.96204241948154,37.44
85,2000-09-27,37.61556914578813,37.27
86,2000-09-28,37.36086822896658,38.28
87,2000-09-29,38.254429646786335,38.1
88,2000-10-02,38.38446144791053,37.48
89,2000-10-03,37.92989647620944,36.93
90,2000-10-04,37.09441478845394,37.19
91,2000-10-05,37.22913104274871,36.81
92,2000-10-06,36.88054054054053,35.91
93,2000-10-09,35.94029140160066,35.83
94,2000-10-10,35.88174936921782,34.97
95,2000-10-11,35.087939253322084,34.86
96,2000-10-12,35.174940178377206,33.8
97,2000-10-13,33.8894219895288,35.11
98,2000-10-16,35.2944109702888,35.39
99,2000-10-17,35.39725005329355,34.5
100,2000-10-18,33.687990543735225,34.21
101,2000-10-19,34.76267667292058,35.27
102,2000-10-20,35.54353231782627,35.72
103,2000-10-23,35.91820627802691,36.08
104,2000-10-24,36.1971659081506,35.55
105,2000-10-25,35.47043579437275,34.75
106,2000-10-26,35.07678958333333,35.29
107,2000-10-27,35.025850510097854,35.32
108,2000-10-30,35.25204559585492,35.48
109,2000-10-31,35.62052525252525,36.4
110,2000-11-01,36.28029073288916,36.42
111,2000-11-02,36.67977326498423,37.29
112,2000-11-03,37.35294117647059,37.25
113,2000-11-06,37.56288840262582,36.96
114,2000-11-07,36.98325113434603,37.27
115,2000-11-08,37.29112093210125,36.6
116,2000-11-09,36.30557969543148,36.21
117,2000-11-10,36.3045875,35.29
118,2000-11-13,34.92529461279461,34.94
119,2000-11-14,35.61823263460748,35.78
120,2000-11-15,35.82818181818182,36.24
121,2000-11-16,35.76081922675026,35.18
122,2000-11-17,35.65998754152824,35.41
123,2000-11-20,35.06348539756981,34.49
124,2000-11-21,34.60620630495389,34.29
125,2000-11-22,34.02583442838371,33.57
126,2000-11-24,33.973308478909246,34.51
127,2000-11-27,35.227641810070104,34.61
128,2000-11-28,34.46696452036794,33.57
129,2000-11-29,33.825609488249505,33.48
130,2000-11-30,33.09358168761221,32.77
131,2000-12-01,33.22794117647059,33.5
132,2000-12-04,33.62261207279183,33.13
133,2000-12-05,33.637142857142855,34.74
