,Date,open,close
0,2000-01-03,17.636473142857145,17.89
1,2000-01-04,17.12094285714286,17.17
2,2000-01-05,16.861242603550295,17.27
3,2000-01-06,16.96466093600764,17.12
4,2000-01-07,16.920930120481927,16.97
5,2000-01-10,17.17,17.17
6,2000-01-11,17.012162880618657,16.91
7,2000-01-12,16.815580110497237,17.02
8,2000-01-13,16.918720958083835,17.07
9,2000-01-14,17.016570414201183,17.27
10,2000-01-18,16.817733236151604,16.83
11,2000-01-19,16.756868465840018,16.81
12,2000-01-20,16.661280336800395,16.51
13,2000-01-21,16.454651735171055,16.61
14,2000-01-24,16.607512500000002,16.35
15,2000-01-25,16.349047141424272,16.3
16,2000-01-26,16.1978184553661,16.3
17,2000-01-27,16.3055671124319,16.51
18,2000-01-28,16.400866769547324,15.89
19,2000-01-31,15.890953846153849,15.94
20,2000-02-01,15.890953846153849,15.94
21,2000-02-02,16.05,16.05
22,2000-02-03,15.83471760797342,15.99
23,2000-02-04,15.3247096092925,15.48
24,2000-02-07,15.4322,15.33
25,2000-02-08,15.79647133757962,16.05
26,2000-02-09,15.896506329113924,16.15
27,2000-02-10,15.992173353909465,15.89
28,2000-02-11,15.532185430463578,15.43
29,2000-02-14,15.331268516024776,15.18
30,2000-02-15,15.28315167785235,15.23
31,2000-02-16,15.276615789473684,15.53
32,2000-02-17,15.79443220561238,15.59
33,2000-02-18,15.689744,15.33
34,2000-02-22,15.42687434002112,15.48
35,2000-02-23,15.793148051948052,15.74
36,2000-02-24,15.689744,15.33
37,2000-02-25,15.33,15.33
38,2000-02-28,15.38,15.38
39,2000-02-29,15.2811933298593,15.69
40,2000-03-01,15.683521594684386,15.99
41,2000-03-02,15.93687707641196,15.99
42,2000-03-03,16.200943396226418,16.25
43,2000-03-06,16.356687898089174,16.05
44,2000-03-07,16.406394805194807,15.74
45,2000-03-08,16.04121656378601,15.89
46,2000-03-09,16.196608695652174,16.45
47,2000-03-10,16.35,16.35
48,2000-03-13,15.942193548387095,15.84
49,2000-03-14,16.403137500000003,16.35
50,2000-03-15,16.2,16.2
51,2000-03-16,16.561084337349396,16.97
52,2000-03-17,16.559063893016347,16.51
53,2000-03-20,16.71314846625767,16.66
54,2000-03-21,16.71,16.71
55,2000-03-22,16.656861545988257,16.71
56,2000-03-23,16.710946341463416,16.76
57,2000-03-24,17.17,17.17
58,2000-03-27,17.023159036144577,16.97
59,2000-03-28,16.920930120481927,16.97
60,2000-03-29,16.813141463414638,16.76
61,2000-03-30,16.3,16.3
62,2000-03-31,16.812189334637967,16.71
63,2000-04-03,16.71314846625767,16.66
64,2000-04-04,16.761260152596602,16.61
65,2000-04-05,16.3055671124319,16.51
66,2000-04-06,16.56,16.56
67,2000-04-07,16.553454545454542,16.86
68,2000-04-10,16.86219512195122,16.76
69,2000-04-11,16.55217391304348,16.45
70,2000-04-12,16.556603773584907,16.25
71,2000-04-13,16.34687266384251,16.4
72,2000-04-14,16.042120648418816,15.38
73,2000-04-17,15.020329524315706,15.38
74,2000-04-18,15.330250130276184,15.69
75,2000-04-19,15.94,15.94
76,2000-04-20,16.205388535031847,16.05
77,2000-04-24,15.941237380274396,15.79
