,Date,close
0,2003-04-16,7.9714
1,2003-04-17,7.8632
2,2003-04-18,7.8632
3,2003-04-21,7.8632
4,2003-04-22,7.9381
5,2003-04-23,7.7883
6,2003-04-24,7.4805
7,2003-04-25,7.4805
8,2003-04-28,7.3473
9,2003-04-29,7.572
10,2003-04-30,7.5221
11,2003-05-01,7.4888
12,2003-05-02,7.314
13,2003-05-05,7.364
14,2003-05-06,7.2558
15,2003-05-07,7.2059
16,2003-05-08,7.2059
17,2003-05-09,7.1227
18,2003-05-12,7.2308
19,2003-05-13,7.2891
20,2003-05-14,7.1643
21,2003-05-15,7.0644
22,2003-05-16,6.9979
23,2003-05-19,6.9979
24,2003-05-20,6.8897
25,2003-05-21,6.8897
26,2003-05-22,7.0478
27,2003-05-23,7.1726
28,2003-05-26,7.0727
29,2003-05-27,6.9895
30,2003-05-28,7.1559
31,2003-05-29,7.2308
32,2003-05-30,7.1559
33,2003-06-02,7.3473
34,2003-06-03,7.2724
35,2003-06-04,7.2558
36,2003-06-05,7.2891
37,2003-06-06,7.3806
38,2003-06-09,7.3806
39,2003-06-10,7.4555
40,2003-06-11,7.547
41,2003-06-12,7.6386
42,2003-06-13,7.572
43,2003-06-16,7.5304
44,2003-06-17,7.6136
45,2003-06-18,7.4555
46,2003-06-19,7.4971
47,2003-06-20,7.4056
48,2003-06-23,7.4472
49,2003-06-24,7.2974
50,2003-06-25,7.3557
51,2003-06-26,7.1726
52,2003-06-27,7.2392
53,2003-06-30,7.1892
54,2003-07-01,7.1227
55,2003-07-02,6.9562
56,2003-07-03,6.9646
57,2003-07-04,7.0145
58,2003-07-07,7.1726
59,2003-07-08,7.3973
60,2003-07-09,7.4555
61,2003-07-10,7.5803
62,2003-07-11,7.4888
63,2003-07-14,7.5886
64,2003-07-15,7.597
65,2003-07-16,7.7134
66,2003-07-17,7.7301
67,2003-07-18,7.78
68,2003-07-21,7.7384
69,2003-07-22,7.6968
70,2003-07-23,7.8632
71,2003-07-24,8.0296
72,2003-07-25,8.1961
73,2003-07-28,8.2626
74,2003-07-29,8.2293
75,2003-07-30,8.1295
76,2003-07-31,8.1545
77,2003-08-01,8.3874
78,2003-08-04,8.2959
79,2003-08-05,8.3126
80,2003-08-06,8.3874
81,2003-08-07,8.4207
82,2003-08-08,8.5039
83,2003-08-11,8.3625
84,2003-08-12,8.3292
85,2003-08-13,8.4457
86,2003-08-14,8.4873
87,2003-08-15,8.5705
88,2003-08-18,8.7785
89,2003-08-19,8.9283
90,2003-08-20,8.7785
91,2003-08-21,8.6953
92,2003-08-22,8.8368
93,2003-08-25,8.8035
94,2003-08-26,8.8534
95,2003-08-27,8.8451
96,2003-08-28,9.0531
97,2003-08-29,9.0947
98,2003-09-01,9.153
99,2003-09-02,9.3443
100,2003-09-03,9.2112
101,2003-09-04,9.3859
102,2003-09-05,9.2944
103,2003-09-08,9.3943
104,2003-09-09,9.5274
105,2003-09-10,9.2112
106,2003-09-11,9.0198
107,2003-09-12,8.9782
108,2003-09-15,8.9949
109,2003-09-16,9.1363
110,2003-09-17,9.2112
111,2003-09-18,8.9865
112,2003-09-19,9.0365
113,2003-09-22,8.8784
114,2003-09-23,8.8201
115,2003-09-24,8.9782
116,2003-09-25,8.8534
117,2003-09-26,8.7619
118,2003-09-29,8.7702
119,2003-09-30,8.7868
120,2003-10-01,8.5206
121,2003-10-02,8.7203
122,2003-10-03,8.8617
123,2003-10-06,9.1114
124,2003-10-07,9.1363
125,2003-10-08,9.1197
126,2003-10-09,9.3194
127,2003-10-10,9.4692
128,2003-10-13,9.5024
129,2003-10-14,9.8436
130,2003-10-15,9.7604
131,2003-10-16,10.1598
132,2003-10-17,10.0683
133,2003-10-20,9.8353
134,2003-10-21,9.9102
135,2003-10-22,9.985
136,2003-10-23,9.4692
137,2003-10-24,9.4359
138,2003-10-27,9.3194
139,2003-10-28,9.361
140,2003-10-29,9.2528
141,2003-10-30,9.5191
142,2003-10-31,9.7521
143,2003-11-03,9.5524
144,2003-11-04,9.6023
145,2003-11-05,9.5274
146,2003-11-06,9.7188
147,2003-11-07,9.8103
148,2003-11-10,9.6938
149,2003-11-11,9.3859
150,2003-11-12,9.3277
151,2003-11-13,9.5524
152,2003-11-14,9.3943
153,2003-11-17,9.2528
154,2003-11-18,9.2611
155,2003-11-19,9.2112
156,2003-11-20,9.153
157,2003-11-21,8.9533
158,2003-11-24,8.8784
159,2003-11-25,9.2778
160,2003-11-26,9.2362
161,2003-11-27,9.3027
162,2003-11-28,9.3776
163,2003-12-01,9.2112
164,2003-12-02,9.5191
165,2003-12-03,9.6522
166,2003-12-04,9.6772
167,2003-12-05,9.569
168,2003-12-08,9.6189
169,2003-12-09,9.5856
170,2003-12-10,9.777
171,2003-12-11,9.6023
172,2003-12-12,9.6272
173,2003-12-15,9.9767
174,2003-12-16,9.6356
175,2003-12-17,9.7521
176,2003-12-18,9.7687
