,Date,close
0,2013-04-08,138.08
1,2013-04-09,138.17
2,2013-04-10,139.31
3,2013-04-11,139.92
4,2013-04-12,139.94
5,2013-04-15,139.0
6,2013-04-16,138.33
7,2013-04-17,138.0
8,2013-04-18,137.33
9,2013-04-19,138.0
10,2013-04-22,137.75
11,2013-04-23,137.25
12,2013-04-24,137.0
13,2013-04-25,136.69
14,2013-04-26,136.92
15,2013-04-29,136.81
16,2013-04-30,136.81
17,2013-05-01,129.5
18,2013-05-02,127.69
19,2013-05-03,127.25
20,2013-05-06,128.83
21,2013-05-07,130.56
22,2013-05-08,131.0
23,2013-05-09,130.92
24,2013-05-10,130.38
25,2013-05-13,129.38
26,2013-05-14,128.0
27,2013-05-15,127.19
28,2013-05-16,127.08
29,2013-05-17,126.5
30,2013-05-20,126.62
31,2013-05-21,127.12
32,2013-05-22,127.0
33,2013-05-23,126.06
34,2013-05-24,126.08
35,2013-05-27,126.08
36,2013-05-28,125.33
37,2013-05-29,124.63
38,2013-05-30,124.9
39,2013-05-31,124.9
40,2013-06-03,116.58
41,2013-06-04,118.56
42,2013-06-05,115.25
43,2013-06-06,111.0
44,2013-06-07,111.67
45,2013-06-10,112.94
46,2013-06-11,112.63
47,2013-06-12,112.5
48,2013-06-13,112.38
49,2013-06-14,114.19
50,2013-06-17,115.91
51,2013-06-18,116.33
52,2013-06-19,116.5
53,2013-06-20,115.75
54,2013-06-21,115.5
55,2013-06-24,115.0
56,2013-06-25,114.68
57,2013-06-26,114.82
58,2013-06-27,115.0
59,2013-06-28,115.0
60,2013-07-01,116.75
61,2013-07-02,119.0
62,2013-07-03,120.31
63,2013-07-04,123.08
64,2013-07-05,120.88
65,2013-07-08,121.19
66,2013-07-09,122.06
67,2013-07-10,123.06
68,2013-07-11,125.06
69,2013-07-12,126.33
70,2013-07-15,126.5
71,2013-07-16,126.08
72,2013-07-17,127.17
73,2013-07-18,127.44
74,2013-07-19,127.25
75,2013-07-22,126.5
76,2013-07-23,126.5
77,2013-07-24,126.81
78,2013-07-25,126.67
79,2013-07-26,126.67
80,2013-07-29,126.67
81,2013-07-30,126.79
82,2013-07-31,126.79
83,2013-08-01,127.12
84,2013-08-02,128.81
85,2013-08-05,129.5
86,2013-08-06,132.31
87,2013-08-07,133.37
88,2013-08-08,134.42
89,2013-08-09,135.25
90,2013-08-12,137.75
91,2013-08-13,138.67
92,2013-08-14,136.17
93,2013-08-15,135.17
94,2013-08-16,136.25
95,2013-08-19,136.08
96,2013-08-20,135.88
97,2013-08-21,136.0
98,2013-08-22,135.94
99,2013-08-23,137.37
100,2013-08-26,137.08
101,2013-08-27,136.94
102,2013-08-28,136.97
103,2013-08-29,136.94
104,2013-08-30,136.94
105,2013-09-02,135.81
106,2013-09-03,134.63
107,2013-09-04,135.06
108,2013-09-05,133.19
109,2013-09-06,132.75
110,2013-09-09,134.69
111,2013-09-10,133.69
112,2013-09-11,134.58
113,2013-09-12,134.5
114,2013-09-13,134.08
115,2013-09-16,133.42
116,2013-09-17,133.69
117,2013-09-18,133.81
118,2013-09-19,134.25
119,2013-09-20,134.31
120,2013-09-23,134.31
121,2013-09-24,134.25
122,2013-09-25,134.25
123,2013-09-26,134.25
124,2013-09-27,134.25
125,2013-09-30,134.25
126,2013-10-01,129.75
127,2013-10-02,128.81
128,2013-10-03,129.25
129,2013-10-04,129.37
130,2013-10-07,129.58
131,2013-10-08,129.75
132,2013-10-09,130.16
133,2013-10-10,131.31
134,2013-10-11,132.06
135,2013-10-14,132.75
136,2013-10-15,132.75
137,2013-10-16,132.5
138,2013-10-17,132.83
139,2013-10-18,132.87
140,2013-10-21,132.31
141,2013-10-22,132.44
142,2013-10-23,132.17
143,2013-10-24,132.22
144,2013-10-25,132.37
145,2013-10-28,132.5
146,2013-10-29,132.58
147,2013-10-30,132.5
148,2013-10-31,132.5
149,2013-11-01,133.5
150,2013-11-04,134.08
151,2013-11-05,134.69
152,2013-11-06,135.37
153,2013-11-07,134.81
154,2013-11-08,134.87
155,2013-11-11,134.56
156,2013-11-12,135.5
157,2013-11-13,135.19
158,2013-11-14,135.37
159,2013-11-15,135.25
160,2013-11-18,135.08
161,2013-11-19,135.42
162,2013-11-20,135.69
163,2013-11-21,135.81
164,2013-11-22,136.12
165,2013-11-25,136.19
166,2013-11-26,136.25
167,2013-11-27,136.25
168,2013-11-28,136.25
169,2013-11-29,136.25
170,2013-12-02,136.17
171,2013-12-03,137.31
172,2013-12-04,138.37
173,2013-12-05,138.0
174,2013-12-06,137.83
175,2013-12-09,138.67
176,2013-12-10,138.17
177,2013-12-11,137.56
178,2013-12-12,136.38
179,2013-12-13,136.44
180,2013-12-16,136.83
181,2013-12-17,135.94
182,2013-12-18,136.0
183,2013-12-19,135.88
184,2013-12-20,135.92
185,2013-12-23,135.56
186,2013-12-24,135.25
187,2013-12-25,135.25
188,2013-12-26,135.5
189,2013-12-27,135.75
190,2013-12-30,135.63
191,2013-12-31,135.63
192,2014-01-01,135.63
193,2014-01-02,133.38
194,2014-01-03,132.38
195,2014-01-06,131.63
196,2014-01-07,131.44
197,2014-01-08,131.31
198,2014-01-09,129.75
199,2014-01-10,129.75
200,2014-01-13,129.33
201,2014-01-14,130.25
202,2014-01-15,129.83
203,2014-01-16,128.67
204,2014-01-17,127.58
205,2014-01-20,127.17
206,2014-01-21,127.31
207,2014-01-22,128.25
208,2014-01-23,128.42
209,2014-01-24,128.08
210,2014-01-27,128.0
211,2014-01-28,128.25
212,2014-01-29,128.25
213,2014-01-30,128.25
214,2014-01-31,128.25
215,2014-02-03,122.38
216,2014-02-04,122.44
217,2014-02-05,122.0
218,2014-02-06,122.0
219,2014-02-07,120.5
220,2014-02-10,120.58
221,2014-02-11,120.25
222,2014-02-12,121.0
223,2014-02-13,122.92
224,2014-02-14,123.06
225,2014-02-17,123.75
226,2014-02-18,122.63
227,2014-02-19,122.83
228,2014-02-20,122.38
229,2014-02-21,122.25
230,2014-02-24,121.38
231,2014-02-25,121.25
232,2014-02-26,121.31
233,2014-02-27,121.42
234,2014-02-28,121.42
235,2014-03-03,115.0
236,2014-03-04,114.58
237,2014-03-05,115.44
238,2014-03-06,115.06
239,2014-03-07,112.75
240,2014-03-10,107.17
241,2014-03-11,110.0
242,2014-03-12,109.92
243,2014-03-13,113.44
244,2014-03-14,111.0
245,2014-03-17,110.83
246,2014-03-18,111.75
247,2014-03-19,111.33
248,2014-03-20,111.37
249,2014-03-21,111.31
250,2014-03-24,111.5
251,2014-03-25,111.92
252,2014-03-26,111.5
253,2014-03-27,111.5
254,2014-03-28,111.5
255,2014-03-31,111.5
256,2014-04-01,116.75
257,2014-04-02,114.25
258,2014-04-03,115.31
259,2014-04-04,116.19
260,2014-04-07,118.87
261,2014-04-08,119.56
262,2014-04-09,118.63
263,2014-04-10,117.13
264,2014-04-11,117.06
265,2014-04-14,116.67
266,2014-04-15,116.33
267,2014-04-16,116.42
268,2014-04-17,116.25
269,2014-04-18,116.25
270,2014-04-21,115.08
271,2014-04-22,114.67
272,2014-04-23,114.94
273,2014-04-24,115.17
274,2014-04-25,115.13
275,2014-04-28,115.08
276,2014-04-29,115.0
277,2014-04-30,115.0
278,2014-05-01,105.75
279,2014-05-02,106.56
280,2014-05-05,106.67
281,2014-05-06,106.56
282,2014-05-07,104.5
283,2014-05-08,103.58
284,2014-05-09,103.25
285,2014-05-12,104.69
286,2014-05-13,103.88
287,2014-05-14,104.58
288,2014-05-15,103.5
289,2014-05-16,102.08
290,2014-05-19,101.0
291,2014-05-20,100.5
292,2014-05-21,101.58
293,2014-05-22,102.0
294,2014-05-23,101.42
295,2014-05-26,101.42
296,2014-05-27,101.31
297,2014-05-28,101.0
298,2014-05-29,101.08
299,2014-05-30,101.08
300,2014-06-02,93.92
301,2014-06-03,94.08
302,2014-06-04,95.83
303,2014-06-05,94.38
304,2014-06-06,95.25
305,2014-06-09,94.19
306,2014-06-10,93.0
307,2014-06-11,92.94
308,2014-06-12,91.67
309,2014-06-13,91.33
310,2014-06-16,90.58
311,2014-06-17,91.12
312,2014-06-18,90.92
313,2014-06-19,91.81
314,2014-06-20,92.37
315,2014-06-23,92.5
316,2014-06-24,92.5
317,2014-06-25,92.75
318,2014-06-26,92.81
319,2014-06-27,92.83
320,2014-06-30,92.83
321,2014-07-01,95.12
322,2014-07-02,96.59
323,2014-07-03,96.58
324,2014-07-04,95.75
325,2014-07-07,95.25
326,2014-07-08,96.56
327,2014-07-09,95.83
328,2014-07-10,96.5
329,2014-07-11,96.81
330,2014-07-14,97.58
331,2014-07-15,97.38
332,2014-07-16,97.17
333,2014-07-17,96.75
334,2014-07-18,95.17
335,2014-07-21,95.13
